id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
8137,Luna,Robinson ,23,LunaRobinson @gmail.com,night,morning,secondary,No,Yes,No,No,Yes
8138,Anthony,Taylor,22,AnthonyTaylor@gmail.com,morning,night,university,Yes,Yes,No,No,Yes
8139,Lucas,Roberts ,20,LucasRoberts @gmail.com,morning,night,secondary,Yes,No,No,No,Yes
8140,Maria,Thompson ,19,MariaThompson @gmail.com,night,night,university,No,No,Yes,No,No
8141,Luna,White,28,LunaWhite@gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
8142,Anthony,Brown,20,AnthonyBrown@gmail.com,night,morning,university,No,No,Yes,No,Yes
8143,Mario,Taylor,25,MarioTaylor@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
8144,Mario,Hughes ,24,MarioHughes @gmail.com,morning,night,university,Yes,No,No,Yes,Yes
8145,Michael,Brown,24,MichaelBrown@gmail.com,morning,night,secondary,No,Yes,No,Yes,No
8146,Maria,Evans ,24,MariaEvans @gmail.com,morning,night,university,Yes,Yes,No,No,No
8147,Michael,Robinson ,32,MichaelRobinson @gmail.com,morning,morning,university,No,Yes,No,Yes,No
8148,Nick,Thompson ,33,NickThompson @gmail.com,night,night,secondary,Yes,No,Yes,No,No
8149,Albert,Roberts ,33,AlbertRoberts @gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
8150,George,Jones,18,GeorgeJones@gmail.com,morning,night,university,No,Yes,Yes,Yes,No
8151,Albert,Smith,20,AlbertSmith@gmail.com,night,night,university,Yes,No,No,Yes,No
8152,Anthony,Brown,28,AnthonyBrown@gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
8153,Mario,Thomas ,23,MarioThomas @gmail.com,night,night,secondary,No,No,No,Yes,No
8154,LouisaLoren,Williams,25,LouisaLorenWilliams@gmail.com,morning,night,secondary,No,No,No,No,Yes
8155,Maria,White,30,MariaWhite@gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
8156,Mario,Edwards ,18,MarioEdwards @gmail.com,night,night,university,Yes,No,Yes,No,No
8157,Marie,Smith,34,MarieSmith@gmail.com,night,night,secondary,No,Yes,No,No,Yes
8158,Josephine,Hughes ,34,JosephineHughes @gmail.com,night,morning,university,No,No,No,No,Yes
8159,Luna,Lee ,31,LunaLee @gmail.com,night,night,secondary,No,No,Yes,Yes,No
8160,Albert,Smith,32,AlbertSmith@gmail.com,morning,morning,secondary,Yes,No,No,Yes,No
8161,Marie,Davies ,27,MarieDavies @gmail.com,morning,morning,university,Yes,Yes,No,No,Yes
8162,Jorge,White,29,JorgeWhite@gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
8163,George,Lee ,30,GeorgeLee @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
8164,Derek,Jones,33,DerekJones@gmail.com,night,morning,secondary,No,Yes,No,No,No
8165,Albert,Thompson ,28,AlbertThompson @gmail.com,morning,morning,university,No,No,No,No,No
8166,Nick,Thompson ,34,NickThompson @gmail.com,morning,night,university,Yes,No,No,No,No
8167,Maria,Roberts ,25,MariaRoberts @gmail.com,night,morning,university,No,Yes,No,Yes,Yes
8168,LouisaLoren,Johnson,29,LouisaLorenJohnson@gmail.com,morning,morning,secondary,No,No,Yes,Yes,No
8169,Nick,Williams,34,NickWilliams@gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
8170,Albert,Williams,18,AlbertWilliams@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
8171,Jorge,Davies ,19,JorgeDavies @gmail.com,morning,night,secondary,Yes,No,No,No,Yes
8172,Albert,Walker ,20,AlbertWalker @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
8173,Derek,Walker ,21,DerekWalker @gmail.com,morning,morning,secondary,No,No,No,No,Yes
8174,Anthony,Roberts ,26,AnthonyRoberts @gmail.com,night,morning,secondary,No,Yes,No,Yes,No
8175,Maria,Robinson ,34,MariaRobinson @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
8176,George,Williams,19,GeorgeWilliams@gmail.com,night,night,university,No,No,No,No,Yes
8177,Miguel,Davies ,25,MiguelDavies @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,Yes
8178,Maria,Davies ,27,MariaDavies @gmail.com,night,night,university,Yes,Yes,Yes,No,No
8179,Maria,Robinson ,34,MariaRobinson @gmail.com,night,night,secondary,Yes,Yes,No,Yes,No
8180,Maria,Taylor,20,MariaTaylor@gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
8181,Marie,Edwards ,25,MarieEdwards @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
8182,Lucas,Jones,33,LucasJones@gmail.com,morning,night,university,Yes,No,Yes,No,No
8183,LouisaLoren,Williams,24,LouisaLorenWilliams@gmail.com,night,morning,university,No,No,No,No,Yes
8184,Maria,Johnson,28,MariaJohnson@gmail.com,morning,morning,secondary,Yes,No,No,No,No
8185,Lucas,Robinson ,18,LucasRobinson @gmail.com,night,morning,university,Yes,Yes,No,No,Yes
8186,George,Evans ,32,GeorgeEvans @gmail.com,night,morning,secondary,Yes,No,No,Yes,No
8187,LouisaLoren,Hughes ,34,LouisaLorenHughes @gmail.com,night,night,university,Yes,No,No,Yes,Yes
8188,Jorge,Brown,20,JorgeBrown@gmail.com,morning,night,secondary,Yes,No,No,Yes,No
8189,Albert,Smith,26,AlbertSmith@gmail.com,morning,morning,university,No,Yes,No,Yes,No
8190,Derek,Walker ,21,DerekWalker @gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
8191,Mario,Brown,31,MarioBrown@gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
8192,John,Brown,27,JohnBrown@gmail.com,morning,morning,university,Yes,Yes,No,No,Yes
8193,John,Johnson,22,JohnJohnson@gmail.com,morning,night,university,Yes,Yes,Yes,Yes,No
8194,Derek,Williams,29,DerekWilliams@gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
8195,Antonio,Roberts ,26,AntonioRoberts @gmail.com,night,night,secondary,No,No,No,No,Yes
8196,George,Edwards ,24,GeorgeEdwards @gmail.com,morning,night,university,Yes,No,Yes,Yes,Yes
8197,Anthony,White,22,AnthonyWhite@gmail.com,morning,morning,university,Yes,No,Yes,Yes,Yes
8198,Antonio,Roberts ,19,AntonioRoberts @gmail.com,morning,morning,university,No,No,Yes,Yes,No
8199,Josephine,Brown,25,JosephineBrown@gmail.com,night,morning,university,Yes,No,Yes,No,No
8200,Derek,Roberts ,24,DerekRoberts @gmail.com,morning,night,university,No,No,Yes,Yes,No
8201,Albert,Jones,26,AlbertJones@gmail.com,night,night,secondary,No,Yes,No,Yes,No
8202,Albert,Walker ,31,AlbertWalker @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
8203,Nick,Davies ,19,NickDavies @gmail.com,night,night,secondary,No,No,No,No,No
8204,Luna,Jones,22,LunaJones@gmail.com,morning,night,university,No,No,No,Yes,No
8205,Albert,Thompson ,31,AlbertThompson @gmail.com,morning,night,university,No,Yes,Yes,No,No
8206,Anthony,Smith,18,AnthonySmith@gmail.com,morning,morning,secondary,No,No,Yes,No,Yes
8207,Jorge,Walker ,30,JorgeWalker @gmail.com,night,night,secondary,No,No,Yes,No,No
8208,Anthony,Williams,23,AnthonyWilliams@gmail.com,night,night,secondary,No,Yes,No,Yes,No
8209,Lucas,Williams,28,LucasWilliams@gmail.com,morning,night,secondary,No,No,No,Yes,No
8210,Miguel,Taylor,26,MiguelTaylor@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
8211,Josephine,Smith,28,JosephineSmith@gmail.com,morning,night,university,No,Yes,Yes,Yes,No
8212,Luna,Johnson,22,LunaJohnson@gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
8213,George,Smith,28,GeorgeSmith@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
8214,George,Walker ,31,GeorgeWalker @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
8215,Anthony,Thomas ,26,AnthonyThomas @gmail.com,night,morning,university,Yes,No,No,No,No
8216,Albert,Jones,22,AlbertJones@gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
8217,Nick,Thomas ,27,NickThomas @gmail.com,night,morning,secondary,No,No,Yes,Yes,Yes
8218,Lucas,Wright,30,LucasWright@gmail.com,night,night,university,Yes,Yes,No,No,Yes
8219,Luna,Hughes ,34,LunaHughes @gmail.com,morning,night,secondary,No,No,No,No,Yes
8220,Lucas,Evans ,21,LucasEvans @gmail.com,morning,morning,university,No,Yes,No,Yes,No
8221,John,Smith,23,JohnSmith@gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
8222,Marie,Evans ,30,MarieEvans @gmail.com,night,morning,secondary,No,Yes,No,Yes,No
8223,LouisaLoren,Williams,22,LouisaLorenWilliams@gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
8224,Michael,Thompson ,24,MichaelThompson @gmail.com,night,night,secondary,No,No,Yes,No,Yes
8225,Antonio,Williams,21,AntonioWilliams@gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
8226,John,Thompson ,20,JohnThompson @gmail.com,night,morning,university,No,Yes,No,No,No
8227,John,Davies ,27,JohnDavies @gmail.com,night,morning,secondary,Yes,Yes,No,No,No
8228,Derek,Smith,28,DerekSmith@gmail.com,morning,morning,university,No,Yes,No,No,No
8229,George,Jones,31,GeorgeJones@gmail.com,night,morning,secondary,No,No,Yes,Yes,Yes
8230,Luna,Roberts ,21,LunaRoberts @gmail.com,night,night,university,Yes,Yes,No,No,Yes
8231,Anthony,Bush,25,AnthonyBush@gmail.com,night,morning,university,Yes,Yes,No,No,No
8232,Marie,Thomas ,33,MarieThomas @gmail.com,night,morning,secondary,No,No,No,Yes,No
8233,Albert,Smith,18,AlbertSmith@gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
8234,Maria,Edwards ,25,MariaEdwards @gmail.com,morning,night,secondary,No,No,No,Yes,Yes
8235,Albert,Evans ,30,AlbertEvans @gmail.com,night,morning,university,Yes,No,No,Yes,Yes
8236,Luna,White,22,LunaWhite@gmail.com,night,night,university,Yes,Yes,No,No,No
8237,John,Brown,32,JohnBrown@gmail.com,morning,morning,secondary,No,No,Yes,No,Yes
8238,Josephine,White,19,JosephineWhite@gmail.com,night,night,university,No,Yes,No,Yes,No
8239,John,Robinson ,21,JohnRobinson @gmail.com,morning,morning,university,No,No,No,No,Yes
8240,Michael,Smith,28,MichaelSmith@gmail.com,morning,night,secondary,No,Yes,No,No,No
8241,George,Evans ,31,GeorgeEvans @gmail.com,night,night,secondary,Yes,No,No,No,No
8242,Josephine,Taylor,30,JosephineTaylor@gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
8243,Mario,Williams,34,MarioWilliams@gmail.com,morning,night,secondary,No,No,No,No,No
8244,Luna,Lee ,20,LunaLee @gmail.com,night,night,university,No,Yes,No,No,No
8245,Miguel,Jones,19,MiguelJones@gmail.com,night,night,secondary,No,No,Yes,No,No
8246,Nick,Smith,30,NickSmith@gmail.com,night,morning,university,Yes,No,Yes,No,Yes
8247,Luna,Taylor,34,LunaTaylor@gmail.com,morning,morning,university,No,No,No,Yes,No
8248,LouisaLoren,Thompson ,21,LouisaLorenThompson @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
8249,Marie,Brown,34,MarieBrown@gmail.com,night,night,secondary,No,Yes,No,No,Yes
8250,Derek,Bush,33,DerekBush@gmail.com,night,night,university,Yes,Yes,No,No,Yes
8251,Nick,Robinson ,33,NickRobinson @gmail.com,night,morning,secondary,No,Yes,Yes,No,Yes
8252,Luna,White,33,LunaWhite@gmail.com,night,night,secondary,No,Yes,Yes,No,No
8253,Josephine,Thomas ,18,JosephineThomas @gmail.com,night,night,university,Yes,No,No,Yes,No
8254,LouisaLoren,Evans ,20,LouisaLorenEvans @gmail.com,night,morning,secondary,Yes,No,Yes,No,No
8255,Nick,Robinson ,33,NickRobinson @gmail.com,night,morning,university,No,Yes,No,No,Yes
8256,Luna,Bush,33,LunaBush@gmail.com,morning,night,secondary,No,No,No,No,No
8257,Marie,Hughes ,27,MarieHughes @gmail.com,night,morning,university,No,No,No,Yes,Yes
8258,Jorge,Williams,26,JorgeWilliams@gmail.com,night,night,secondary,Yes,No,No,No,No
8259,Anthony,Williams,34,AnthonyWilliams@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
8260,Derek,Williams,34,DerekWilliams@gmail.com,night,night,secondary,Yes,No,No,Yes,No
8261,Antonio,Davies ,21,AntonioDavies @gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
8262,Antonio,Brown,25,AntonioBrown@gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
8263,Lucas,Taylor,26,LucasTaylor@gmail.com,night,night,university,No,No,No,Yes,No
8264,John,Roberts ,20,JohnRoberts @gmail.com,morning,night,university,No,Yes,No,No,Yes
8265,Mario,Thompson ,19,MarioThompson @gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
8266,Antonio,Johnson,22,AntonioJohnson@gmail.com,morning,night,secondary,No,No,Yes,Yes,No
8267,George,Jones,34,GeorgeJones@gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
8268,Derek,Taylor,28,DerekTaylor@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
8269,Miguel,Walker ,32,MiguelWalker @gmail.com,morning,night,university,No,No,Yes,Yes,Yes
8270,Miguel,Walker ,32,MiguelWalker @gmail.com,morning,morning,secondary,No,Yes,No,No,No
8271,Anthony,Roberts ,18,AnthonyRoberts @gmail.com,night,night,university,Yes,No,Yes,No,No
8272,Antonio,Brown,33,AntonioBrown@gmail.com,morning,night,university,Yes,No,No,Yes,No
8273,Lucas,Johnson,30,LucasJohnson@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
8274,Marie,Williams,32,MarieWilliams@gmail.com,night,morning,secondary,Yes,Yes,No,No,No
8275,Anthony,Bush,29,AnthonyBush@gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
8276,John,Edwards ,24,JohnEdwards @gmail.com,morning,morning,university,Yes,Yes,No,No,No
8277,Luna,Bush,30,LunaBush@gmail.com,morning,morning,university,Yes,No,No,Yes,No
8278,Derek,Taylor,24,DerekTaylor@gmail.com,morning,night,university,No,Yes,No,Yes,No
8279,Miguel,Lee ,21,MiguelLee @gmail.com,morning,night,secondary,No,No,No,No,No
8280,Luna,Davies ,25,LunaDavies @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
8281,Marie,White,27,MarieWhite@gmail.com,night,morning,university,Yes,Yes,No,Yes,No
8282,Antonio,Walker ,33,AntonioWalker @gmail.com,night,morning,university,No,No,No,No,Yes
8283,John,Edwards ,20,JohnEdwards @gmail.com,night,morning,university,No,Yes,No,No,Yes
8284,Miguel,Williams,23,MiguelWilliams@gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,No
8285,Michael,Thomas ,22,MichaelThomas @gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
8286,Maria,Jones,33,MariaJones@gmail.com,morning,night,university,Yes,No,Yes,Yes,No
8287,Lucas,Hughes ,34,LucasHughes @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
8288,Marie,Wright,25,MarieWright@gmail.com,night,night,university,No,Yes,Yes,No,No
8289,LouisaLoren,Robinson ,33,LouisaLorenRobinson @gmail.com,morning,night,university,No,Yes,Yes,Yes,No
8290,Marie,Smith,20,MarieSmith@gmail.com,night,night,secondary,No,No,Yes,No,Yes
8291,Michael,Wright,32,MichaelWright@gmail.com,morning,night,secondary,Yes,No,Yes,No,No
8292,Maria,Jones,20,MariaJones@gmail.com,morning,night,secondary,No,No,No,Yes,No
8293,LouisaLoren,White,21,LouisaLorenWhite@gmail.com,morning,morning,secondary,No,Yes,No,No,No
8294,Josephine,White,20,JosephineWhite@gmail.com,morning,morning,secondary,No,Yes,Yes,No,Yes
8295,Anthony,Thomas ,21,AnthonyThomas @gmail.com,morning,morning,secondary,No,No,No,No,No
8296,Derek,Williams,22,DerekWilliams@gmail.com,morning,night,university,Yes,No,Yes,Yes,Yes
8297,Anthony,Brown,23,AnthonyBrown@gmail.com,night,morning,secondary,No,Yes,No,No,No
8298,Anthony,Edwards ,31,AnthonyEdwards @gmail.com,morning,morning,secondary,No,Yes,Yes,No,Yes
8299,Jorge,Walker ,26,JorgeWalker @gmail.com,morning,morning,secondary,No,No,No,Yes,No
8300,John,Williams,33,JohnWilliams@gmail.com,morning,night,university,No,No,Yes,Yes,Yes
8301,Michael,Robinson ,28,MichaelRobinson @gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
8302,Maria,Thomas ,32,MariaThomas @gmail.com,night,night,university,No,Yes,No,No,No
8303,LouisaLoren,Johnson,18,LouisaLorenJohnson@gmail.com,morning,morning,university,No,No,No,Yes,No
8304,Michael,Lee ,30,MichaelLee @gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
8305,Derek,Thompson ,22,DerekThompson @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
8306,Josephine,White,28,JosephineWhite@gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
8307,Michael,Thomas ,24,MichaelThomas @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
8308,Miguel,Lee ,21,MiguelLee @gmail.com,morning,morning,university,Yes,No,No,No,Yes
8309,Luna,Edwards ,27,LunaEdwards @gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
8310,Nick,Thomas ,31,NickThomas @gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
8311,Miguel,Robinson ,34,MiguelRobinson @gmail.com,morning,night,university,No,Yes,No,No,Yes
8312,Derek,White,27,DerekWhite@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
8313,Derek,Bush,20,DerekBush@gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
8314,Michael,Davies ,29,MichaelDavies @gmail.com,morning,night,university,No,No,Yes,No,Yes
8315,Maria,Edwards ,26,MariaEdwards @gmail.com,morning,morning,university,No,No,No,Yes,No
8316,Luna,Williams,23,LunaWilliams@gmail.com,night,night,university,No,No,No,Yes,No
8317,Luna,Walker ,18,LunaWalker @gmail.com,night,night,university,No,Yes,Yes,Yes,No
8318,Nick,Roberts ,29,NickRoberts @gmail.com,night,morning,university,No,No,No,No,No
8319,Albert,Robinson ,27,AlbertRobinson @gmail.com,night,night,secondary,Yes,Yes,Yes,No,No
8320,Nick,Hughes ,18,NickHughes @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
8321,LouisaLoren,Thompson ,29,LouisaLorenThompson @gmail.com,morning,night,university,No,Yes,No,Yes,No
8322,LouisaLoren,Davies ,22,LouisaLorenDavies @gmail.com,morning,morning,university,No,Yes,Yes,Yes,Yes
8323,Anthony,Thompson ,24,AnthonyThompson @gmail.com,night,morning,university,No,Yes,No,Yes,No
8324,Anthony,White,27,AnthonyWhite@gmail.com,morning,morning,secondary,Yes,Yes,No,No,Yes
8325,Marie,Jones,19,MarieJones@gmail.com,night,night,university,No,Yes,No,No,Yes
8326,Anthony,Brown,32,AnthonyBrown@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
8327,Derek,Lee ,27,DerekLee @gmail.com,morning,night,university,Yes,Yes,No,Yes,Yes
8328,Antonio,Jones,29,AntonioJones@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,Yes
8329,Miguel,Evans ,21,MiguelEvans @gmail.com,morning,morning,university,No,No,Yes,No,No
8330,Antonio,Edwards ,22,AntonioEdwards @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,No
8331,Albert,Brown,24,AlbertBrown@gmail.com,morning,night,university,No,No,Yes,Yes,Yes
8332,George,Hughes ,31,GeorgeHughes @gmail.com,night,morning,university,No,No,No,Yes,Yes
8333,John,Williams,22,JohnWilliams@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
8334,Miguel,Hughes ,22,MiguelHughes @gmail.com,night,night,university,No,No,No,No,No
8335,Derek,Walker ,23,DerekWalker @gmail.com,night,morning,secondary,No,No,No,No,No
8336,Maria,Smith,20,MariaSmith@gmail.com,night,morning,university,No,Yes,No,Yes,No
8337,Lucas,Wright,18,LucasWright@gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,No
8338,Michael,Robinson ,19,MichaelRobinson @gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
8339,Marie,Lee ,32,MarieLee @gmail.com,night,morning,university,No,Yes,Yes,No,No
8340,Miguel,Walker ,30,MiguelWalker @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
8341,Antonio,Thomas ,29,AntonioThomas @gmail.com,night,night,university,No,Yes,Yes,Yes,No
8342,Jorge,Brown,23,JorgeBrown@gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
8343,Mario,Walker ,26,MarioWalker @gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
8344,Antonio,White,29,AntonioWhite@gmail.com,morning,morning,university,Yes,Yes,No,No,Yes
8345,Lucas,Johnson,23,LucasJohnson@gmail.com,morning,morning,university,Yes,No,No,Yes,No
8346,Jorge,Evans ,33,JorgeEvans @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
8347,LouisaLoren,Robinson ,26,LouisaLorenRobinson @gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,Yes
8348,Marie,Thomas ,33,MarieThomas @gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
8349,Michael,Bush,34,MichaelBush@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
8350,Michael,Lee ,22,MichaelLee @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
8351,Josephine,Edwards ,21,JosephineEdwards @gmail.com,night,night,secondary,No,No,Yes,No,No
8352,Josephine,Robinson ,26,JosephineRobinson @gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
8353,John,Lee ,24,JohnLee @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
8354,John,Robinson ,19,JohnRobinson @gmail.com,night,night,university,Yes,No,No,Yes,No
8355,Lucas,Lee ,31,LucasLee @gmail.com,night,morning,university,No,Yes,Yes,Yes,Yes
8356,Jorge,Robinson ,23,JorgeRobinson @gmail.com,night,morning,university,No,Yes,No,No,Yes
8357,Michael,Williams,29,MichaelWilliams@gmail.com,morning,night,university,No,No,Yes,No,Yes
8358,Mario,Thomas ,33,MarioThomas @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
8359,Marie,Smith,33,MarieSmith@gmail.com,morning,night,university,No,No,Yes,Yes,Yes
8360,John,Roberts ,31,JohnRoberts @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,No
8361,Marie,Evans ,27,MarieEvans @gmail.com,night,morning,secondary,Yes,Yes,No,No,Yes
8362,Antonio,Robinson ,31,AntonioRobinson @gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
8363,Marie,Hughes ,30,MarieHughes @gmail.com,morning,morning,secondary,No,No,Yes,No,No
8364,Antonio,Johnson,29,AntonioJohnson@gmail.com,morning,morning,secondary,No,No,Yes,No,Yes
8365,George,White,34,GeorgeWhite@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
8366,George,Lee ,32,GeorgeLee @gmail.com,night,night,university,No,Yes,Yes,No,Yes
8367,Derek,Davies ,32,DerekDavies @gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
8368,Derek,Williams,26,DerekWilliams@gmail.com,morning,night,secondary,No,Yes,No,Yes,No
8369,Marie,Brown,21,MarieBrown@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
8370,Nick,Walker ,21,NickWalker @gmail.com,night,night,university,No,No,No,No,Yes
8371,Albert,Taylor,21,AlbertTaylor@gmail.com,night,night,secondary,Yes,Yes,No,No,No
8372,Antonio,Thomas ,28,AntonioThomas @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
8373,George,Taylor,28,GeorgeTaylor@gmail.com,morning,night,university,Yes,No,Yes,No,Yes
8374,Lucas,Davies ,34,LucasDavies @gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,Yes
8375,John,Taylor,29,JohnTaylor@gmail.com,morning,night,secondary,No,No,No,No,Yes
8376,George,Evans ,31,GeorgeEvans @gmail.com,morning,night,university,No,No,No,No,Yes
8377,John,Williams,30,JohnWilliams@gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
